Time, Audience01, Audience02, Audience03, Audience04, Audience05, Audience06, Audience07, Audience08, Audience09, Audience10, Audience11, Audience12, Audience13, Audience14, Audience15, Audience16 
218.9, -0.00012, -0.00238, 0.00263, 0, 0.00054, 0.00718, 0.00163, 0.00521, 0.00186, 0.00352, 0.00081, -0.00029, -0.00055, 0.00201, -0.0002, 0
219.0, -6e-05, -0.00198, 0.00279, 0, 0.00073, 0.00703, 0.00113, 0.00591, 0.00182, 0.00273, 0.00087, -0.00026, -0.00083, 0.00183, -0.00023, 0
219.1, -5e-05, -0.00049, 0.00297, 0, 0.00072, -0.00112, 0.00067, 0.00641, 0.00161, 0.00194, 0.00079, -0.00023, -0.00093, 0.00185, -0.00019, 0
219.2, -6e-05, 0.00078, 0.003, 0, 0.00051, -0.00277, 0.00013, 0.00695, 0.00161, 0.00111, 0.00069, -0.00024, -0.00102, 0.00121, -0.0002, 0
219.3, -0.00011, 0.00199, 0.00265, 0, -0.00023, -0.00081, -0.00037, 0.00691, 0.00177, 0.00036, 0.00078, -0.00032, -0.00125, 0.00041, -0.00024, 0
219.4, -0.00016, 0.00286, 0.00266, 0, -0.0002, 0.00452, -0.00081, 0.00553, 0.00211, 0.00025, 0.00069, -0.00033, -0.0016, 0.00033, -0.00022, 0
219.5, -0.00018, 0.00306, 0.00222, 0, 0.00071, 0.00285, -0.00114, 0.00354, 0.00207, 7e-05, 0.00059, -0.00024, -0.00137, 0.00021, -0.00021, 0
219.6, -2e-05, 0.00311, 0.00131, 0, 0.00162, 0.00134, -0.00159, 0.00158, 0.00182, -0.00021, 0.0007, -0.00038, -0.00109, 0.00025, -0.00021, 0
219.7, -0.00013, 0.00309, 0.00079, 0, 0.00258, 0.00033, -0.00247, -0.00031, 0.0015, -0.0009, 0.00063, -0.00029, -0.00056, 0.00051, -0.00018, 0
219.8, -0.00038, 0.00325, 0.00076, 0, 0.00309, -0.0013, -0.00317, -0.00115, 0.00123, -0.00098, 0.00062, -0.00028, -5e-05, 0.00063, -0.00025, 0
219.9, -0.00101, 0.00312, 0.0004, 0, 0.0037, -0.00066, -0.00335, -0.00204, 0.00098, -0.00142, 0.0006, -0.00021, 0.00034, 0.00057, -0.00022, 0
220.0, -0.0011, 0.00297, 0.00022, 0, 0.00418, 0.00317, -0.00327, -0.00206, 0.00119, -0.00163, 0.00056, -0.0003, 0.00085, 0.00045, -0.00022, 0
220.1, -0.00066, 0.0024, 5e-05, 0, 0.00391, 0.00595, -0.00343, 0.00079, 0.00033, -0.001, 0.0005, -0.00027, 0.0012, 0.00048, -0.00012, 0
220.2, -0.00029, 0.00118, -4e-05, 0, 0.00285, 0.00975, -0.0033, 0.00043, -0.00176, 0.00088, 0.00053, -0.00033, 0.00154, -0.00048, -0.00027, 0
220.3, -0.00029, -0.0001, -0.00074, 0, 0.00166, 0.01067, -0.00324, -0.00116, -0.00403, 0.00237, 0.00042, -0.00035, 0.00168, -0.00015, -0.0002, 0
220.4, -7e-05, -0.00099, -0.00092, 0, 0.00077, 0.01067, -0.00292, -0.00268, -0.00435, 0.00312, 0.00041, -0.00025, 0.00177, 0.0001, -0.00022, 0
220.5, 0.00014, -0.00171, -0.00126, 0, 0.00028, 0.01342, -0.00152, -0.00364, -0.00351, 0.004, 0.00022, -0.00025, 0.00192, -0.00085, -0.0002, 0
220.6, 0.0001, -0.00202, -0.00138, 0, 3e-05, 0.01406, -0.00097, -0.00407, -0.00237, 0.00485, 0.00028, -0.00032, 0.0017, -0.00146, -0.00023, 0
220.7, -0.00016, -0.00221, -0.00146, 0, -0.00029, 0.01072, 0.00086, -0.00476, -0.00126, 0.00572, 0.00027, -0.00025, 0.00115, -0.00129, -0.00016, 0
220.8, -0.00025, -0.00257, -0.00145, 0, -0.00018, 0.00666, 0.0013, -0.00421, -0.00052, 0.00499, 0.00023, -0.00027, 0.0009, -0.00094, -0.00013, 0
220.9, -8e-05, -0.00276, -0.00181, 0, -0.00066, 0.00225, 0.00249, -0.00221, 0.00047, 0.00402, 0.00023, -0.00025, 0.00061, -0.00065, -0.00024, 0
221.0, -4e-05, -0.00244, -0.00182, 0, -0.00086, 0.00079, 0.00258, -0.0014, 0.00123, 0.00322, 0.00023, -0.00032, 0.00044, 0.00014, -0.00015, 0
221.1, 0.00012, -0.00161, -0.00166, 0, -0.0006, 0.00584, 0.00265, 0.00061, 0.00151, 0.00291, 0.00027, -0.00024, 0.00011, -1e-05, -0.0002, 0
221.2, -0.00013, -0.00024, -0.00149, 0, -0.00048, 0.0074, 0.0029, 0.0035, 0.00175, 0.00207, 0.00022, -0.00029, 7e-05, 0.00046, -0.00022, 0
221.3, -0.00033, 0.00089, -0.00112, 0, -0.00033, 0.00288, 0.0028, 0.00617, 0.00173, 0.00155, 0.00029, -0.00029, 3e-05, 0.00118, -0.00023, 0
221.4, -0.00058, 0.00192, -0.00105, 0, -0.00026, 0.00057, 0.00238, 0.00752, 0.0021, 0.0009, 0.00035, -0.0003, -3e-05, 0.00116, -0.00017, 0
221.5, -0.00075, 0.00232, -0.00098, 0, -0.00019, 0.00159, 0.00207, 0.00844, 0.00191, 0.00015, 0.00036, -0.00021, -0.00026, 0.00114, -0.00019, 0
221.6, -0.00085, 0.00259, -0.00112, 0, -0.0001, 0.00454, 0.00155, 0.00866, 0.00184, -0.0005, 0.00035, -0.00034, -0.00043, 0.0012, -0.00018, 0
221.7, -0.00091, 0.00287, -0.00119, 0, -0.00043, 0.0086, 0.00085, 0.00737, 0.00189, -0.00148, 0.00029, -0.00029, -0.00058, 0.00108, -0.00027, 0
221.8, -0.00083, 0.00296, -0.00127, 0, -0.00084, 0.01058, 0.00023, 0.00539, 0.0014, -0.00186, 0.00029, -0.00028, -0.00074, 0.00104, -0.00021, 0
221.9, -0.00081, 0.00294, -0.00123, 0, -0.0006, 0.01121, -0.00011, 0.00311, 0.00022, -0.00196, 3e-05, -0.00028, -0.00091, 0.00101, -0.00023, 0
222.0, -0.00081, 0.00263, -0.00085, 0, 6e-05, 0.01282, -0.00019, 0.00126, -0.00147, -0.00158, -0.00021, -0.00027, -0.00107, 0.00028, -0.00022, 0
222.1, -0.00087, 0.00214, -0.00041, 0, 0.0011, 0.01381, -0.00055, -0.00059, -0.00241, -0.00088, -0.00073, -0.00018, -0.00121, -0.00048, -0.00016, 0
222.2, -0.00087, 0.00122, 6e-05, 0, 0.00201, 0.01341, -0.00097, -0.00193, -0.00301, 0.00016, -0.00157, -0.00024, -0.00147, -0.00016, -0.00025, 0
222.3, -0.00072, 0.00028, 0.00038, 0, 0.0029, 0.00955, -0.00095, -0.00232, -0.0035, 0.00119, -0.00262, -0.00022, -0.00159, 0.00029, -0.00018, 0
222.4, -0.00071, -0.00068, 0.00087, 0, 0.00318, 0.00471, -0.00099, -0.00271, -0.00398, 0.00197, -0.00305, -0.00027, -0.00172, 0.00042, -0.00016, 0
222.5, -0.0007, -0.0015, 0.00145, 0, 0.0036, 0.0029, -0.00129, -0.00296, -0.00409, 0.00225, -0.00286, -0.00028, -0.00181, 0.00033, -0.00026, 0
222.6, -0.00065, -0.00207, 0.00191, 0, 0.00322, 0.00312, -0.0015, -0.00298, -0.00388, 0.00295, -0.00222, -0.00032, -0.00191, 0.00015, -0.00022, 0
222.7, -0.0007, -0.00259, 0.00235, 0, 0.00248, 0.003, -0.00141, -0.00308, -0.00274, 0.00331, -0.00123, -0.00027, -0.00162, -0.00028, -0.00021, 0
222.8, -0.00059, -0.003, 0.00267, 0, 0.0012, 0.00393, -0.00065, -0.00294, -0.00086, 0.00386, -0.00051, -0.00032, -0.0012, -0.00074, -0.00022, 0
222.9, -0.00058, -0.00304, 0.00279, 0, 0.00016, 0.00555, 0.00049, -0.00274, 5e-05, 0.00424, 2e-05, -0.00031, -0.00076, -0.00035, -0.00022, 0
223.0, -0.0006, -0.00301, 0.00263, 0, -0.00039, 0.00793, 0.00115, -0.00265, 0.00083, 0.00398, 0.00637, -0.00027, -0.00013, -0.00025, -0.00018, 0
223.1, -0.00054, -0.00296, 0.00235, 0, -0.00061, 0.01195, 0.00185, -0.00264, 0.00113, 0.00357, 0.00672, -0.00028, 0.00023, 0.0009, -0.00022, 0
223.2, -0.00047, -0.0027, 0.00182, 0, -0.0003, 0.01355, 0.00219, -0.00266, 0.00086, 0.00274, 0.00639, -0.0003, 0.00063, 0.0018, -0.00016, 0
223.3, -0.00046, -0.00165, 0.00117, 0, -8e-05, 0.01426, 0.00236, -0.00252, 0.00123, 0.00137, 0.00595, -0.00024, 0.00095, 0.00204, -0.00025, 0
223.4, -0.00055, -0.00034, 0.00068, 0, -0.00065, 0.01448, 0.00252, -0.00198, 0.00239, 0.00058, 0.00568, -0.00032, 0.00121, 0.00295, -0.00019, 0
223.5, -0.00038, 0.00055, 0.00028, 0, -0.00048, 0.0116, 0.00264, -0.00107, 0.00308, 1e-05, 0.00549, -0.00034, 0.00178, 0.00455, -0.00024, 0
223.6, -0.00051, 0.00166, -4e-05, 0, -0.00051, 0.00823, 0.0024, -4e-05, 0.00349, -0.00052, 0.00529, -0.0002, 0.00198, 0.00665, -0.00016, 0
223.7, -0.00049, 0.0023, -0.00053, 0, -0.00056, 0.00806, 0.0022, 0.00125, 0.0032, -0.00094, 0.00539, -0.00031, 0.00184, 0.00828, -0.00027, 0
223.8, -0.00046, 0.00286, -0.00067, 0, -0.00048, 0.00603, 0.0018, 0.00224, 0.003, -0.00083, 0.0054, -0.00025, 0.0015, 0.01004, -0.00028, 0
223.9, -0.00053, 0.003, -0.00041, 0, -0.00052, 0.00736, 0.00119, 0.00305, 0.00201, -0.00089, 0.00523, -0.0003, 0.00117, 0.0122, -0.00016, 0
224.0, -0.00037, 0.00307, 0.00065, 0, -0.00036, 0.0143, 0.00079, 0.00378, 0.00105, -0.00083, 0.005, -0.00025, 0.00098, 0.01516, -0.00024, 0
224.1, -0.00031, 0.00302, 0.00124, 0, -0.00028, 0.01321, 0.00044, 0.00406, 0.00014, -0.00154, 0.00473, -0.00026, 0.00073, 0.01825, -0.00027, 0
224.2, -0.00012, 0.00297, 0.0021, 0, -0.00091, 0.004, -4e-05, 0.00369, -0.00059, -0.00211, 0.00447, -0.00032, 0.00039, 0.02315, -0.00018, 0
224.3, -0.00018, 0.0028, 0.00258, 0, -0.00085, 0.00197, -0.00046, 0.00245, -0.00197, -0.00197, 0.00425, -0.00023, 0.00025, 0.02864, -0.00021, 0
224.4, -7e-05, 0.00252, 0.00318, 0, -0.00072, 0.00163, -0.00106, 0.00105, -0.00227, -0.00144, 0.00398, -0.00022, 0.00012, 0.03034, -0.00021, 0
224.5, -6e-05, 0.00198, 0.00384, 0, -0.00055, 0.00291, -0.00151, -0.00021, -0.00198, -0.0002, 0.00373, -0.00021, 0.0, 0.02837, -0.00027, 0
224.6, -3e-05, 0.00099, 0.0043, 0, -0.00063, 0.00411, -0.00216, -0.001, -0.00077, 0.00081, 0.0035, -0.00033, -0.00016, 0.02727, -0.0002, 0
224.7, -2e-05, -0.00015, 0.00489, 0, -0.00058, 0.00239, -0.00262, -0.00142, 0.00015, 0.00162, 0.00337, -0.00027, -0.00033, 0.02727, -0.00014, 0
224.8, -0.00026, -0.00126, 0.00513, 0, -0.00075, -0.00176, -0.00318, -0.00187, 0.00128, 0.00268, 0.00311, -0.00032, -0.0005, 0.02612, -0.00024, 0
224.9, -0.00029, -0.00182, 0.00464, 0, -0.00078, -0.00507, -0.00336, -0.00199, 0.00214, 0.00304, 0.00296, -0.00034, -0.00071, 0.02496, -0.00026, 0
225.0, -0.00037, -0.0023, 0.00344, 0, -0.00057, -0.00549, -0.00317, -0.00206, 0.0026, 0.00388, 0.00294, -0.00022, -0.00099, 0.0225, -0.00023, 0
225.1, -0.00035, -0.00251, 0.00274, 0, 7e-05, -0.00549, -0.00341, -0.0021, 0.00253, 0.00404, 0.00279, -0.0003, -0.00107, 0.01913, -0.00025, 0
225.2, -0.00051, -0.00273, 0.00212, 0, 0.00099, -0.0056, -0.00328, -0.00184, 0.00224, 0.00414, 0.00265, -0.00024, -0.00116, 0.01594, -0.00015, 0
225.3, -0.0005, -0.00285, 0.00144, 0, 0.00188, -0.00477, -0.00275, -0.00173, 0.00204, 0.00444, 0.00249, -0.00021, -0.00121, 0.01388, -0.00024, 0
225.4, -0.00038, -0.00299, 0.00088, 0, 0.00254, -0.0032, -0.00193, -0.0016, 0.00201, 0.00407, 0.00237, -0.00029, -0.00127, 0.0116, -0.00015, 0
225.5, -0.00032, -0.00284, 0.00058, 0, 0.00298, -0.00096, -0.00099, -0.00177, 0.00213, 0.00361, 0.00219, -0.0003, -0.00146, 0.00946, -0.00015, 0
225.6, -0.00033, -0.00233, 0.00011, 0, 0.0031, 0.00244, -0.00017, -0.00183, 0.00243, 0.00303, 0.00212, -0.00025, -0.00288, 0.00698, -0.00018, 0
225.7, -0.0003, -0.00079, -0.00048, 0, 0.00264, 0.00553, 0.00032, -0.00179, 0.00169, 0.00261, 0.00207, -0.00025, -0.00327, 0.00503, -0.00025, 0
225.8, -0.0003, 0.00072, -0.00094, 0, 0.00137, 0.00823, 0.00048, -0.00169, 0.0004, 0.00188, 0.00195, -0.00026, -0.00277, 0.00385, -0.00018, 0
225.9, -0.00028, 0.00177, -0.00117, 0, -8e-05, 0.01077, 0.00046, -0.0015, -0.00104, 0.00074, 0.00196, -0.00033, -0.00189, 0.00261, -0.00021, 0
226.0, -0.00033, 0.00209, -0.00127, 0, -0.00083, 0.01002, 0.00045, -0.00098, -0.00205, -0.00028, 0.00184, -0.00032, -0.00073, 0.00132, -0.00016, 0
226.1, -0.00026, 0.00244, -0.00121, 0, -0.00097, 0.00763, 0.0001, -0.00021, -0.00252, -0.00102, 0.0017, -0.0003, -6e-05, -6e-05, -0.00019, 0
226.2, -0.00025, 0.00291, -0.00138, 0, -0.00111, 0.00706, -0.0003, 0.00033, -0.00218, -0.00112, 0.00164, -0.00026, 8e-05, -0.00095, -0.0002, 0
226.3, -0.00029, 0.00293, -0.00166, 0, -0.00112, 0.00765, -0.00065, 0.00124, -0.00123, -0.00093, 0.00157, -0.0003, -0.00011, -0.00201, -0.00019, 0
226.4, -0.00018, 0.00296, -0.00168, 0, -0.00107, 0.00644, -0.00142, 0.00223, -0.00014, -0.00083, 0.00126, -0.00022, -3e-05, -0.00274, -0.00023, 0
226.5, -2e-05, 0.00295, -0.0017, 0, -0.00102, 0.00625, -0.00201, 0.00285, 0.00086, -0.00071, 0.00132, -0.00032, 0.00024, -0.00379, -0.00016, 0
226.6, 5e-05, 0.00253, -0.00158, 0, -0.00112, 0.00641, -0.00257, 0.00377, 0.0014, -0.00058, 0.00125, -0.00021, 0.00088, -0.00424, -0.00018, 0
226.7, 0.00013, 0.00171, -0.00143, 0, -0.0016, 0.00578, -0.00308, 0.00415, 0.0017, -0.00037, 0.00117, -0.00036, 0.00113, -0.00393, -0.0003, 0
226.8, 0.00012, 0.00088, -0.00133, 0, -0.00161, 0.005, -0.0032, 0.00403, 0.0018, -0.00114, 0.00113, -0.00034, 0.00119, -0.00407, -0.00018, 0
226.9, 0.0002, 9e-05, -0.00146, 0, -0.00119, 0.00402, -0.00322, 0.00304, 0.00198, -0.00143, 0.00112, -0.0003, 0.00107, -0.00388, -0.00022, 0
227.0, 0.00022, -0.00069, -0.00155, 0, -0.00096, 0.00354, -0.0031, 0.0017, 0.0023, -0.00056, 0.00104, -0.00032, 0.00088, -0.00335, -0.00021, 0
227.1, 0.00039, -0.0012, -0.00143, 0, -0.00082, 0.00324, -0.00295, 0.00067, 0.00219, 0.00035, 0.00101, -0.0002, 0.00069, -0.00302, -0.00015, 0
227.2, 0.00036, -0.00187, -0.00146, 0, -0.00075, 0.0033, -0.00287, -0.00025, 0.0021, 0.00108, 0.00096, -0.00031, 0.00044, -0.00302, -0.00015, 0
227.3, 0.00034, -0.00263, -0.00124, 0, -0.00046, 0.00377, -0.00259, -0.00051, 0.00201, 0.00181, 0.00086, -0.00027, 0.00039, -0.00301, -0.00026, 0
227.4, 0.00017, -0.00293, -0.00118, 0, -0.00035, 0.00379, -0.0025, -0.00095, 0.00155, 0.0025, 0.00091, -0.00026, 0.00024, -0.00318, -0.00017, 0
227.5, -0.0001, -0.00296, -0.00104, 0, -0.00077, 0.00285, -0.00235, -0.00118, 0.00047, 0.00309, 0.00088, -0.00028, 0.00018, -0.00316, -0.00013, 0
227.6, -0.00022, -0.003, -0.00119, 0, -0.00069, 0.00156, -0.00208, -0.00165, -0.00071, 0.00375, 0.00077, -0.00019, 0.00022, -0.00228, -0.00027, 0
227.7, -0.00026, -0.00289, -0.00126, 0, -0.00062, 0.00158, -0.00121, -0.00175, -0.0018, 0.00382, 0.00042, -0.00031, 3e-05, -0.00193, -0.00019, 0
227.8, -0.00032, -0.00278, -0.0012, 0, -0.00061, -0.00071, 6e-05, -0.00181, -0.00258, 0.00361, 4e-05, -0.00027, -5e-05, -0.00138, -0.00022, 0
227.9, -0.00029, -0.00235, -0.00114, 0, -0.00079, 0.00048, 0.00093, -0.00173, -0.00303, 0.00302, -0.00049, -0.00033, -0.00023, -0.00076, -0.00027, 0
228.0, -0.00029, -0.00113, -0.00103, 0, -0.0006, 0.00371, 0.00159, -0.00137, -0.00326, 0.00282, -0.00105, -0.00025, -0.00061, -0.00011, -0.00021, 0
228.1, -0.00023, 0.00046, -0.00059, 0, 5e-05, 0.00807, 0.00208, -0.00128, -0.00325, 0.00229, -0.00131, -0.00038, -0.0007, 0.00045, -0.00026, 0
228.2, 8e-05, 0.00149, 4e-05, 0, 0.00068, 0.01212, 0.0023, -0.0011, -0.00298, 0.00148, -0.00191, -0.00024, -0.00083, 0.00102, -0.00021, 0
228.3, 0.00104, 0.00245, 0.00071, 0, 0.00107, 0.01156, 0.00246, -0.0013, -0.00184, 0.00052, -0.00217, -0.00024, -0.00089, 0.00081, -0.00018, 0
228.4, 0.00146, 0.00302, 0.00209, 0, 0.0015, 0.01087, 0.0025, -0.0013, -0.00034, -0.00055, -0.00166, -0.00031, -0.0009, 0.00062, -0.00026, 0
228.5, 0.00052, 0.00304, 0.00299, 0, 0.00214, 0.00624, 0.00197, -0.00115, 0.00087, -0.00229, 0.00042, -0.0003, -0.00092, 0.00038, -0.00023, 0
228.6, 0.00028, 0.00307, 0.00251, 0, 0.00251, 0.00477, 0.00133, -0.00102, 0.0016, -0.00354, 0.00129, -0.00028, -0.00088, -0.00033, -0.00027, 0
228.7, 0.00013, 0.00309, 0.00258, 0, 0.00272, 0.00543, 0.00085, -0.00083, 0.00185, -0.00466, 0.00144, -0.0003, -0.00119, -0.00069, -0.00023, 0
228.8, -3e-05, 0.00302, 0.00322, 0, 0.00289, 0.00749, 0.00028, -0.00055, 0.002, -0.00591, 0.00148, -0.00029, -0.00125, -0.00095, -0.00027, 0
228.9, 1e-05, 0.003, 0.00347, 0, 0.00282, 0.01131, -0.0001, 0.00048, 0.00195, -0.00609, 0.00132, -0.00028, -0.00096, -0.00106, -0.00018, 0
229.0, 0.0, 0.00289, 0.00369, 0, 0.00262, 0.01316, -0.00055, 0.00105, 0.0022, -0.0061, 0.00119, -0.00024, -0.00063, -0.00121, -0.00021, 0
229.1, 0.00013, 0.00235, 0.00458, 0, 0.00179, 0.01141, -0.00069, 0.00229, 0.00212, -0.00565, 0.00108, -0.00023, -0.00016, -0.00138, -0.0002, 0
229.2, 0.00027, 0.00144, 0.00504, 0, 0.00078, 0.0031, -0.00085, 0.00349, 0.00203, -0.00538, 0.00093, -0.00026, 9e-05, -0.00177, -0.0002, 0
229.3, 0.00033, 0.00034, 0.00398, 0, 0.00014, 0.00376, -0.00107, 0.00423, 0.00181, -0.00499, 0.00092, -0.00032, 0.00078, -0.00229, -0.00019, 0
229.4, 0.00021, -0.00071, 0.00309, 0, -0.00033, 0.00689, -0.00128, 0.00519, 0.00151, -0.00408, 0.00081, -0.00031, 0.00143, -0.00199, -0.00018, 0
229.5, 0.00016, -0.00133, 0.00248, 0, -0.00074, 0.00364, -0.0019, 0.00551, 0.00134, -0.00388, 0.00072, -0.00026, 0.00185, -0.00173, -0.00023, 0
229.6, 0.00012, -0.00169, 0.00207, 0, -0.00092, 0.00208, -0.00209, 0.00575, 0.00106, -0.00335, 0.00064, -0.00027, 0.00239, -0.00141, -0.00018, 0
229.7, 0.00021, -0.00203, 0.00111, 0, -0.00093, 0.00793, -0.00207, 0.00533, 0.00127, -0.00281, 0.00065, -0.0003, 0.00283, -0.00116, -0.00023, 0
229.8, 0.0001, -0.00241, -0.00043, 0, -0.00092, 0.00869, -0.00202, 0.00454, 0.00026, -0.0022, 0.0006, -0.00028, 0.00276, -0.00086, -0.00013, 0
229.9, -2e-05, -0.00283, -0.00033, 0, -0.00123, 0.00426, -0.00182, 0.00335, -0.00102, -0.00193, 0.00051, -0.00027, 0.00231, -0.00081, -0.00021, 0
230.0, -0.00019, -0.00284, -0.00018, 0, -0.00159, 0.0096, -0.00158, 0.00179, -0.00209, -0.00271, 0.00055, -0.00024, 0.00193, -0.00094, -0.00026, 0
230.1, -0.00024, -0.00282, -0.00025, 0, -0.00148, 0.01484, -0.00148, 0.00071, -0.00283, -0.00379, 0.00053, -0.00034, 0.00139, -0.00106, -0.00021, 0
230.2, -0.00023, -0.00238, -0.00089, 0, -0.00132, 0.00736, -0.00132, -0.00018, -0.00307, -0.00534, 0.00049, -0.00023, 0.00101, -0.002, -0.00021, 0
230.3, -0.00025, -0.00157, -0.00103, 0, -0.0013, 0.00303, -0.00109, -0.00043, -0.00316, -0.00732, 0.00049, -0.00023, 0.00083, -0.00157, -0.00015, 0
230.4, -0.00028, -0.00032, -0.00119, 0, -0.00124, 0.00709, -0.00087, -0.00139, -0.00302, -0.00955, 0.00038, -0.00016, 0.00056, -0.00098, -0.00029, 0
230.5, -0.0003, 0.00064, -0.00165, 0, -0.00123, 0.01385, -0.00011, -0.00152, -0.00238, -0.01126, 0.00037, -0.00022, 0.0004, -0.00084, -0.00012, 0
230.6, -0.00025, 0.00155, -0.00217, 0, -0.00119, 0.0098, 0.0007, -0.00167, -0.001, -0.01169, 0.00041, -0.00027, 0.00018, -0.00029, -0.00022, 0
230.7, -0.00024, 0.00237, -0.00286, 0, -0.00111, -0.00233, 0.00152, -0.00184, 0.0002, -0.0109, 0.00037, -0.00035, 8e-05, 0.00027, -0.00019, 0
230.8, -0.00016, 0.0029, -0.00315, 0, -0.00177, -0.00815, 0.0021, -0.0016, 0.00103, -0.01034, 0.00035, -0.00027, 0.0, 0.00085, -0.00024, 0
230.9, -0.00019, 0.003, -0.00337, 0, -0.0018, -0.00151, 0.00249, -0.00149, 0.00154, -0.00954, 0.00027, -0.00021, -6e-05, 0.00101, -0.00025, 0
231.0, -0.0002, 0.00305, -0.00312, 0, -0.00173, 0.00795, 0.00279, -0.00151, 0.0018, -0.00881, 0.00028, -0.00028, -0.00021, 0.00134, -0.00021, 0
231.1, -0.00022, 0.00298, -0.00258, 0, -0.00178, 0.01385, 0.00281, -0.00155, 0.00215, -0.00759, 0.0003, -0.00024, -0.00036, 0.00087, -0.00019, 0
231.2, -0.00022, 0.00276, -0.00209, 0, -0.00171, 0.01052, 0.00249, -0.00148, 0.00225, -0.00697, 0.00021, -0.00031, -0.00054, 0.00093, -0.00019, 0
231.3, -0.00017, 0.00242, -0.00154, 0, -0.00193, 0.0065, 0.00203, -0.00151, 0.00207, -0.00656, 0.00024, -0.00029, -0.00072, 0.00077, -0.00019, 0
231.4, -4e-05, 0.00209, -0.00114, 0, -0.00227, -0.00747, 0.00188, -0.00135, 0.00194, -0.00584, 0.00025, -0.00027, -0.00082, 0.0002, -0.00016, 0
231.5, 5e-05, 0.00157, -0.00082, 0, -0.00224, -0.00879, 0.00157, -0.0011, 0.00161, -0.00578, 0.00022, -0.00018, -0.00093, 0.00019, -0.0002, 0
231.6, 0.00016, 0.00055, -0.00036, 0, -0.00198, 0.00375, 0.00117, -0.00109, 0.00145, -0.00528, 0.00023, -0.00027, -0.00091, 4e-05, -0.00025, 0
231.7, 0.00024, -0.00046, 6e-05, 0, -0.0016, 0.00333, 0.00069, -0.00117, 0.00127, -0.00597, 0.00025, -0.00028, -0.00098, -1e-05, -0.00026, 0
231.8, 0.0004, -0.00134, 0.00059, 0, -0.00076, -0.00184, 0.00018, -0.00129, 0.00193, -0.00671, 0.00028, -0.00031, -0.00104, -0.00015, -0.00022, 0
231.9, 0.00038, -0.00187, 0.00093, 0, 0.00019, -0.00259, -0.00021, -0.00121, 0.00145, -0.00659, 0.00014, -0.00025, -0.00112, -0.0001, -0.00022, 0
232.0, 0.00035, -0.00214, 0.00099, 0, 0.00096, -0.0024, -0.00067, -0.00104, 0.00026, -0.00533, 0.00017, -0.00027, -0.00123, -0.00102, -0.0002, 0
232.1, 0.00038, -0.00245, 0.00039, 0, 0.00162, -0.00427, -0.00121, -0.00071, -0.00156, -0.00324, 0.00028, -0.0003, -0.00111, -0.00096, -0.00022, 0
232.2, 0.00038, -0.0023, -0.00024, 0, 0.00224, 0.00367, -0.00184, -0.00034, -0.00296, -0.00173, 0.00035, -0.00025, -0.00082, -0.00029, -0.00017, 0
232.3, 0.00024, -0.00236, -0.00062, 0, 0.00281, 0.0088, -0.00196, -0.00013, -0.00355, -0.00068, 0.00014, -0.00027, -0.00031, -0.00025, -0.00017, 0
232.4, 0.00019, -0.00252, -0.00107, 0, 0.00301, -0.00215, -0.00202, 0.00058, -0.00422, -2e-05, -0.00027, -0.00029, 0.00011, -0.00018, -0.00022, 0
232.5, 0.00014, -0.00259, -0.00137, 0, 0.00302, -0.00769, -0.00208, 0.00152, -0.00417, 0.00044, -0.00064, -0.00025, 0.00048, 0.0, -0.00022, 0
232.6, -0.00013, -0.00212, -0.0015, 0, 0.00293, -0.00828, -0.00193, 0.00227, -0.00372, 0.00017, -0.00118, -0.00026, 0.00097, 8e-05, -0.00022, 0
232.7, -0.00017, -0.00103, -0.00169, 0, 0.00225, -0.00741, -0.00123, 0.00318, -0.00257, 0.00024, -0.00177, -0.00031, 0.00135, 6e-05, -0.0002, 0
232.8, -0.00024, 0.00028, -0.00192, 0, 0.0012, -0.00623, -0.00013, 0.00391, -0.00091, -0.0019, -0.00174, -0.00029, 0.00187, 3e-05, -0.00024, 0
232.9, -0.00021, 0.00142, -0.00197, 0, 0.00014, -0.00634, 0.00087, 0.00435, 0.00031, -0.00293, -0.00117, -0.0003, 0.00215, -0.00052, -0.00016, 0
233.0, -0.00022, 0.00215, -0.00182, 0, -0.00059, -0.00764, 0.00137, 0.00467, 0.00129, -0.00366, -0.00063, -0.00027, 0.00238, -0.00083, -0.00022, 0
233.1, -0.00031, 0.00229, -0.00169, 0, -0.00109, -0.00343, 0.00196, 0.00477, 0.00189, -0.00713, -3e-05, -0.00027, 0.00241, -0.00037, -0.00021, 0
233.2, -0.00025, 0.00279, -0.00161, 0, -0.00117, -0.00411, 0.00229, 0.00414, 0.00227, -0.00947, 0.0005, -0.00027, 0.00197, -0.00058, -0.00027, 0
233.3, -0.00027, 0.00298, -0.0014, 0, -0.00133, -0.00882, 0.0024, 0.00315, 0.00236, -0.01046, 0.0008, -0.00032, 0.00154, -0.00047, -0.00029, 0
233.4, -0.00013, 0.00302, -0.00136, 0, -0.00125, -0.00329, 0.00248, 0.00175, 0.00221, -0.01203, 0.00101, -0.00029, 0.00119, -0.00014, -0.00019, 0
233.5, -0.00025, 0.00311, -0.0016, 0, -0.00178, 0.00086, 0.00241, 0.00043, 0.00204, -0.01216, 0.00099, -0.00028, 0.00099, 0.00027, -0.00016, 0
233.6, -0.00021, 0.00303, -0.00139, 0, -0.0018, -0.0039, 0.00194, -0.00057, 0.00193, -0.01112, 0.00083, -0.00032, 0.00074, 0.00057, -0.0002, 0
