Time Audience01 Audience02 Audience03 Audience04 Audience05 Audience06 Audience07 Audience08 Audience09 Audience10 Audience11 Audience12 Audience13 Audience14 Audience15 Audience16 
0.0 0.003 0.0 0.0 0 0.001 -0.001 0.006 0.005 0.002 -0.005 0.001 0.001 0.0 -0.013 0.003 0
0.1 0.00105 2e-05 0.00123 0 0.00173 -0.00106 0.00414 0.00374 0.00115 -0.00525 0.00118 0.00172 -0.00085 -0.01318 0.00217 0
0.2 0.00117 -1e-05 0.0008 0 0.00203 -0.00022 -0.00487 0.00408 0.00335 -0.00452 0.00101 0.00244 -0.00072 -0.01323 0.00245 0
0.3 0.00102 0.00038 0.00051 0 0.00104 0.00116 -0.00972 0.00532 0.00346 -0.00548 0.00077 0.00343 -0.00072 -0.01233 0.00271 0
0.4 0.00091 0.0012 0.00012 0 0.00089 0.00195 -0.00905 0.00335 0.00307 -0.00361 0.00063 0.00306 -0.00072 -0.01202 0.00275 0
0.5 0.00099 0.0018 4e-05 0 0.00194 0.00247 -0.00835 0.00227 0.003 -0.00304 0.00044 0.00389 -0.00079 -0.01061 0.00229 0
0.6 0.00083 0.00222 0.00021 0 0.00287 0.00344 -0.00781 0.00042 0.00127 0.00023 9e-05 0.00452 -0.00082 -0.00869 0.00143 0
0.7 0.00089 0.00268 -0.00013 0 0.00433 0.00475 -0.00957 -0.00087 -9e-05 0.00407 -9e-05 0.00561 -0.00082 -0.00659 0.00102 0
0.8 0.00066 0.00287 -0.00015 0 0.00584 0.00601 -0.0129 -0.00057 0.00056 0.00728 -0.00015 0.0081 -0.0007 -0.00388 0.00081 0
0.9 0.00059 0.00287 -0.00022 0 0.00565 0.00791 -0.01391 -0.0001 0.00041 0.01012 -0.00018 0.00885 -0.00083 -0.00102 0.00066 0
1.0 0.00051 0.00284 0.00041 0 0.00503 0.00928 -0.013 -0.0003 0.00106 0.01122 -0.00019 0.01567 -0.00073 0.00215 0.00056 0
1.1 0.00037 0.00233 0.00138 0 0.00466 0.01555 -0.01195 0.00049 1e-05 0.01038 -5e-05 0.01539 -0.00072 0.00415 0.00033 0
1.2 0.00036 0.00157 0.0025 0 0.00403 0.02142 -0.01054 0.0015 -0.00029 0.00801 0.00024 0.01592 -0.00072 0.00666 0.00038 0
1.3 0.00033 0.00091 0.00287 0 0.00368 0.01623 -0.00922 0.00132 -0.00016 0.00571 0.001 0.01922 -0.00074 0.00961 0.00044 0
1.4 0.00024 0.00026 0.00209 0 0.00357 0.00787 -0.00902 0.00052 -0.00049 0.00445 0.00128 0.019 -0.00071 0.01162 0.00045 0
1.5 0.00033 -9e-05 0.00203 0 0.0032 0.00142 -0.00882 -0.00045 -0.00045 0.00391 0.0016 0.01826 -0.00074 0.01279 0.00052 0
1.6 0.00035 -0.00017 0.00183 0 0.00302 -0.00261 -0.00922 -0.00097 -0.00021 0.00343 0.00163 0.0166 -0.00068 0.01304 0.00123 0
1.7 0.00044 -0.00039 0.00168 0 0.00291 -0.00408 -0.00961 -0.00123 -0.0007 0.00302 0.00163 0.01209 -0.00073 0.0128 0.0017 0
1.8 0.00037 -0.0005 0.00154 0 0.00226 -0.00447 -0.01014 -0.00107 -0.00105 0.00277 0.00161 0.00973 -0.00066 0.01205 0.00183 0
1.9 0.00051 -0.00045 0.00171 0 0.00192 -0.00432 -0.01108 -0.00106 -0.00141 0.00233 0.00161 0.00968 -0.00074 0.01105 0.00198 0
2.0 0.00036 -0.00046 0.00171 0 0.00179 -0.00401 -0.01031 -0.00098 -0.00143 0.00178 0.00158 0.0094 -0.00074 0.01004 0.00211 0
2.1 0.00029 -0.00058 0.00125 0 0.00171 -0.00338 -0.00509 -0.0008 -0.00153 0.00158 0.00159 0.00828 -0.00066 0.0087 0.00241 0
2.2 0.00027 -0.00078 0.00123 0 0.00135 -0.00314 -0.00124 -0.00076 -0.00166 0.00171 0.00158 0.00803 -0.00071 0.00676 0.00265 0
2.3 0.00026 -0.00083 0.00141 0 0.00147 -0.0037 0.00093 -0.00068 -0.00171 0.00197 0.00152 0.00701 -0.00066 0.00603 0.00277 0
2.4 0.00023 -0.00083 0.00153 0 0.00126 -0.00437 0.00251 -0.00064 -0.00174 0.00231 0.00138 0.00704 -0.00075 0.0054 0.00287 0
2.5 0.00024 -0.00084 0.00148 0 0.00182 -0.004 0.00238 -0.00045 -0.00216 0.00312 0.00119 0.00923 -0.0007 0.00506 0.00303 0
2.6 0.00034 -0.00072 0.00172 0 0.00203 -0.00302 0.0024 -0.00023 -0.0024 0.00421 0.00095 0.01629 -0.00069 0.00427 0.00265 0
2.7 0.00028 -0.00067 0.00162 0 0.00259 -0.00081 0.0039 -0.00044 -0.0029 0.005 0.00075 0.01413 -0.00063 0.00435 0.00178 0
2.8 0.00036 -0.00065 0.00124 0 0.00346 0.00142 0.00579 -0.00057 -0.00313 0.00555 0.00053 0.01044 -0.00067 0.00555 0.00102 0
2.9 0.00035 -0.00077 0.0011 0 0.00429 0.00324 0.00735 -0.00037 -0.00233 0.006 0.00021 0.00698 -0.00065 0.005 0.00086 0
3.0 0.0002 -0.00084 0.00116 0 0.00563 0.00367 0.0063 -1e-05 -0.00049 0.00591 1e-05 0.00584 -0.00069 0.00361 0.00074 0
3.1 3e-05 -0.00148 0.00132 0 0.00685 0.00215 0.00626 0.00066 0.00109 0.00508 -0.00015 0.00389 -0.00068 0.00283 0.00075 0
3.2 0.00018 -0.00201 0.00115 0 0.00707 0.00244 0.00669 0.00128 0.00158 0.00409 -0.0003 0.00215 -0.00063 0.00241 0.00118 0
3.3 0.00016 -0.00203 0.00124 0 0.00761 0.00674 0.00709 0.00201 0.00209 0.00362 -0.00042 0.00243 -0.00062 0.00205 0.00077 0
3.4 0.00018 -0.00211 0.00135 0 0.00773 0.01424 0.00654 0.00265 0.00256 0.00238 -0.00047 0.00201 -0.00053 -0.00079 0.0005 0
3.5 0.00057 -0.00246 0.00095 0 0.00709 0.01614 0.00613 0.00304 0.00323 0.0023 -6e-05 0.00249 -0.00065 -0.00199 0.00089 0
3.6 0.00067 -0.00299 0.00089 0 0.00644 0.01273 0.00547 0.0035 0.00404 0.00196 -1e-05 0.00369 -0.00065 -0.00257 0.00058 0
3.7 0.0005 -0.00349 0.00207 0 0.00594 0.00793 0.00459 0.00353 0.00451 0.00073 0.00028 0.0034 -0.0006 -0.00296 0.00034 0
3.8 0.00081 -0.0032 0.00295 0 0.00542 0.00658 0.0038 0.00353 0.00548 0.00114 0.00063 0.00526 -0.00063 -0.00233 0.00037 0
3.9 0.00081 -0.00296 0.00271 0 0.00495 0.00626 0.0031 0.00289 0.0033 0.00038 0.00063 0.00521 -0.00066 -0.0014 0.00069 0
4.0 0.0008 -0.00291 0.00212 0 0.00479 0.0084 0.00256 0.00275 0.00203 0.00064 0.00081 0.00541 -0.00061 0.00013 0.00087 0
4.1 0.00077 -0.00291 0.00191 0 0.00407 0.01371 0.0029 0.00262 0.00319 0.00061 0.00077 0.00484 -0.00069 0.00264 0.00045 0
4.2 0.00081 -0.00281 0.00101 0 0.0036 0.01377 0.00237 0.00243 0.00426 0.00062 0.00089 0.00246 -0.00065 0.004 0.00032 0
4.3 0.00072 -0.00249 0.00085 0 0.00333 0.01128 0.00211 0.00103 0.00494 0.00077 0.00097 0.00058 -0.00066 0.00605 0.00023 0
4.4 0.00049 -0.00211 0.00093 0 0.0031 0.00669 0.00103 1e-05 0.00482 0.00109 0.00097 -0.00066 -0.00072 0.00718 0.0003 0
4.5 0.00034 -0.00144 0.00083 0 0.00289 0.00094 -0.00054 -0.00063 0.00349 0.00129 0.00106 -0.00218 -0.00068 0.00833 0.00055 0
4.6 0.00019 -0.00055 0.00081 0 0.00279 -0.00376 -0.00136 -0.00087 0.0024 0.00171 0.00111 -0.00319 -0.00062 0.0096 0.0005 0
4.7 6e-05 0.00045 0.00103 0 0.00258 -0.00677 -0.00168 -0.00079 0.00108 0.00232 0.00102 -0.00321 -0.00069 0.01076 0.00035 0
4.8 -0.0001 0.00141 0.00045 0 0.00227 -0.00669 -0.00204 -0.0008 0.00037 0.00299 0.001 -0.0026 -0.00064 0.01176 0.00037 0
4.9 -0.0002 0.00217 -0.00036 0 0.00147 -0.00346 -0.00176 -0.00149 0.00144 0.00328 0.0007 -0.00153 -0.00067 0.01186 0.00056 0
5.0 -0.00019 0.00291 -0.00063 0 0.0011 -0.0018 -0.00077 -0.00211 0.00305 0.00373 0.00069 -0.00117 -0.00061 0.01049 0.00059 0
5.1 -0.00012 0.00298 -0.00065 0 0.00088 -0.00097 0.0001 -0.00235 0.00398 0.0039 0.00042 0.00018 -0.00063 0.00967 0.00071 0
5.2 5e-05 0.00256 -0.00025 0 0.00094 -0.00288 0.00096 -0.00248 0.00398 0.0038 0.00014 0.00051 -0.00066 0.00912 0.00086 0
5.3 0.00025 0.00192 0.00021 0 0.001 -0.00607 0.00158 -0.00229 0.00339 0.0031 -9e-05 0.00052 -0.00065 0.0084 0.00096 0
5.4 0.00051 0.00133 0.00027 0 0.00114 -0.00674 0.00214 -0.0019 0.0034 0.00298 -0.00026 0.00056 -0.00061 0.00729 0.00071 0
5.5 0.00068 0.00089 5e-05 0 0.00159 -0.00583 0.00223 -0.00195 0.00312 0.00279 -0.00048 0.00113 -0.00065 0.0065 0.00062 0
5.6 0.00087 0.00073 0.00039 0 0.00228 -0.0059 0.00257 -0.0019 0.00296 0.00229 -0.00059 0.00069 -0.00053 0.00585 0.00058 0
5.7 0.0008 0.00058 0.00086 0 0.00276 -0.00604 0.00305 -0.00157 0.00273 0.00175 -0.00064 -0.00217 -0.00071 0.00517 0.00058 0
5.8 0.00068 0.00038 0.00157 0 0.00307 -0.00663 0.00305 -0.00114 0.00242 0.00171 -0.00071 -0.00527 -0.0006 0.0041 0.00094 0
5.9 0.00052 0.0003 0.00228 0 0.00366 -0.00627 0.00258 -0.00095 0.00303 0.00161 -0.00023 -0.00583 -0.00064 0.00346 0.00105 0
6.0 0.00051 0.00036 0.00234 0 0.00455 -0.00587 0.00248 -0.00025 0.00295 0.00164 0.00017 -0.00554 -0.00062 0.00313 0.0011 0
6.1 0.00044 4e-05 0.00178 0 0.00552 -0.00508 0.00201 0.0001 0.00267 0.00163 0.00046 -0.00432 -0.00053 0.00305 0.00145 0
6.2 0.0005 -1e-05 0.00151 0 0.00662 -0.0042 0.00112 0.001 0.00284 0.0017 0.00063 -0.00373 -0.00058 0.00294 0.00169 0
6.3 0.00044 -2e-05 0.00143 0 0.00714 -0.00365 0.00106 0.00157 0.00188 0.00183 0.00069 -0.00272 -0.0006 0.0028 0.00193 0
6.4 0.00044 0.0 0.00132 0 0.00783 -0.00349 0.00087 0.00193 0.00106 0.00153 0.00071 -0.00113 -0.0006 0.00264 0.00211 0
6.5 0.00046 9e-05 0.00124 0 0.00901 -0.00307 0.00123 0.00226 0.00018 0.00142 0.00078 -5e-05 -0.00057 0.00244 0.00234 0
6.6 0.00036 0.00015 0.00138 0 0.00908 -0.00311 0.00116 0.00214 -0.00043 0.00158 0.00076 0.00068 -0.00062 0.00161 0.00257 0
6.7 0.00028 -1e-05 0.00065 0 0.00788 -0.00328 -4e-05 0.00195 -0.00093 0.00156 0.00081 0.00085 -0.00061 0.00109 0.00259 0
6.8 0.00021 -3e-05 0.00076 0 0.00689 -0.00309 -0.00061 0.00118 -0.00118 0.00158 0.00083 0.00156 -0.0005 0.001 0.00213 0
6.9 0.00024 -1e-05 0.00091 0 0.00712 0.00038 -0.00042 1e-05 -0.00168 0.00174 0.00073 0.00092 -0.00052 0.00086 0.0014 0
7.0 0.00026 0.00012 0.00107 0 0.00655 0.00183 0.00051 -0.00099 -0.00167 0.00174 0.0008 0.0009 -0.00053 0.00088 0.00103 0
7.1 0.00029 0.00019 0.00119 0 0.00543 0.0014 0.00212 -0.00153 -0.00119 0.00179 0.00078 0.00154 -0.00055 0.00094 0.00072 0
7.2 0.00035 -7e-05 0.00128 0 0.0046 0.00103 0.00444 -0.00194 2e-05 0.00136 0.0008 0.00089 -0.00059 0.00101 0.00057 0
7.3 0.00031 -1e-05 0.00094 0 0.00454 0.00235 0.00701 -0.00209 0.00127 0.00135 0.00066 0.00069 -0.00051 0.00122 0.0004 0
7.4 0.00041 0.00015 0.001 0 0.00509 0.00289 0.00798 -0.00212 0.00156 0.0016 0.00054 6e-05 -0.00064 0.00194 0.00041 0
7.5 0.00033 0.00048 0.00097 0 0.00502 0.00366 0.00896 -0.00195 0.00201 0.0016 0.00044 0.00076 -0.00053 0.00252 0.00043 0
7.6 0.00025 0.00122 0.00109 0 0.00454 0.00274 0.00884 -0.00188 0.0023 0.00159 0.00024 0.0009 -0.0006 0.0034 0.00049 0
7.7 0.00032 0.00221 0.00108 0 0.00441 -0.00019 0.00726 -0.00179 0.00236 0.00167 -5e-05 0.00158 -0.0006 0.00458 0.00035 0
7.8 0.0003 0.00318 0.00133 0 0.00441 -0.00187 0.00481 -0.00161 0.00213 0.00192 -0.00023 0.00242 -0.00051 0.00561 0.00046 0
7.9 0.00035 0.00443 0.00135 0 0.00398 -0.0013 0.0035 -0.00151 0.00234 0.00159 -0.00049 0.00276 -0.00062 0.00624 0.00051 0
8.0 0.00038 0.00511 0.00101 0 0.00363 -0.00211 0.0029 -0.00143 0.0028 0.00131 -0.00055 0.00302 -0.00048 0.00705 0.00058 0
8.1 0.00034 0.00504 0.001 0 0.00319 -0.00671 0.00246 -0.00145 0.00267 0.00144 -0.00077 0.00178 -0.00057 0.00733 0.00051 0
8.2 0.00037 0.00443 0.00054 0 0.00283 -0.01064 0.00245 -0.00171 0.00218 0.0015 -0.00083 0.00112 -0.00059 0.00682 0.00062 0
8.3 0.00036 0.00351 5e-05 0 0.00255 -0.01223 0.00216 -0.00158 0.00181 0.00157 -0.00082 0.00181 -0.00052 0.0042 0.00074 0
8.4 0.0004 0.00283 -0.00037 0 0.00285 -0.01211 0.00192 -0.00126 0.00195 0.00171 -0.00074 0.0014 -0.00052 0.00281 0.00077 0
8.5 0.00032 0.00207 -0.00045 0 0.00298 -0.01053 0.00215 -0.00113 0.00225 0.00187 -0.00065 0.0019 -0.00066 0.00242 0.00066 0
8.6 0.00038 0.0014 -0.00089 0 0.00332 -0.00596 0.00158 -0.00112 0.00178 0.00183 -0.00048 0.00204 -0.00052 0.00164 0.00069 0
8.7 0.00043 0.00087 -0.00108 0 0.0032 -0.00337 0.00111 -0.00102 0.00144 0.0013 -0.00041 0.00267 -0.00053 -0.00028 0.00072 0
8.8 0.00036 0.00049 -0.00113 0 0.00384 -0.00164 0.0005 -0.00084 0.00178 0.00146 -0.00026 0.00324 -0.00061 -0.00231 0.00073 0
8.9 0.0004 5e-05 -0.00091 0 0.00443 -5e-05 0.00015 -0.0006 0.00229 0.00144 -0.00017 0.00335 -0.00055 -0.00295 0.00087 0
9.0 0.00037 -0.00016 -0.00062 0 0.00491 -0.00055 5e-05 -0.00056 0.00238 0.00155 -8e-05 0.00297 -0.00058 -0.00282 0.00091 0
9.1 0.00046 -0.00016 1e-05 0 0.00597 -0.00101 -6e-05 -0.00052 0.00228 0.00156 0.00012 0.0024 -0.0006 -0.0028 0.001 0
9.2 0.00036 -0.0002 0.0005 0 0.00685 -0.00135 -0.00012 -0.00082 0.00226 0.00176 0.00019 0.00309 -0.00059 -0.00314 0.00109 0
9.3 0.00038 -0.00017 0.00049 0 0.00714 -0.00093 -0.00014 -0.00097 0.00131 0.00184 0.00036 0.00409 -0.00052 -0.00323 0.00129 0
9.4 0.00043 -0.00016 0.00075 0 0.0071 -0.00058 0.0 -0.00098 -0.0006 0.00175 0.00032 0.00352 -0.00057 -0.00296 0.00178 0
9.5 0.00036 -0.00012 0.00131 0 0.00681 -0.00152 -0.00015 -0.00063 -4e-05 0.00146 0.00038 0.00537 -0.00059 -0.00283 0.00206 0
9.6 0.00043 -3e-05 0.00224 0 0.00628 -0.00153 -0.00061 -0.0001 0.00013 0.00145 0.00038 0.0063 -0.0006 -0.00274 0.00215 0
9.7 0.00051 -9e-05 0.00349 0 0.00542 -0.001 -0.00102 0.0005 0.00021 0.00168 0.00031 0.00631 -0.0006 -0.00166 0.00206 0
9.8 0.00042 -0.00012 0.00377 0 0.00452 -0.00031 -0.00113 0.00118 0.00212 0.00203 0.00027 0.00667 -0.00054 -0.00113 0.00211 0
9.9 0.00041 -0.00028 0.0034 0 0.00405 0.00051 -0.00074 0.00183 0.00308 0.00246 0.00014 0.00686 -0.00053 -0.00204 0.00199 0
10.0 0.00045 -0.00028 0.0035 0 0.00356 0.00077 -0.00079 0.00217 0.00352 0.00302 -5e-05 0.00798 -0.00056 -0.00093 0.0019 0
10.1 0.00049 -0.00024 0.00379 0 0.00317 0.00042 -0.00047 0.0027 0.00265 0.00393 -7e-05 0.00699 -0.00051 0.00137 0.00161 0
10.2 0.00053 -0.00013 0.00405 0 0.00306 -0.00012 -0.00029 0.00326 0.00177 0.00494 -0.00019 0.00871 -0.00054 0.00277 0.0009 0
10.3 0.00046 -0.00012 0.00474 0 0.00273 -0.00095 0.00012 0.00327 0.0012 0.00584 -0.00043 0.00698 -0.0005 0.00292 0.00064 0
10.4 0.00037 -5e-05 0.0045 0 0.00229 -0.00093 0.0 0.0031 0.0013 0.00672 -0.00059 0.00757 -0.00044 0.00341 0.00047 0
10.5 0.00037 -3e-05 0.00408 0 0.00189 -0.00085 -0.00041 0.00261 0.00143 0.00656 -0.0006 0.00765 -0.00057 0.00485 0.00043 0
10.6 0.00046 -2e-05 0.004 0 0.00106 -0.0009 -0.00086 0.00208 0.00176 0.00543 -0.00061 0.00697 -0.00051 0.00632 0.0004 0
10.7 0.0004 -4e-05 0.00354 0 0.00083 -0.00079 -0.00129 0.00167 0.00176 0.00395 -0.00069 0.00576 -0.00055 0.00722 0.00035 0
10.8 0.00044 -1e-05 0.00326 0 0.00047 -0.0008 -0.00116 0.00117 0.00066 0.00299 -0.00046 0.00436 -0.00048 0.00883 0.00035 0
10.9 0.00049 -0.00023 0.00293 0 0.00056 -0.0006 -0.00096 0.00087 0.0 0.00231 -0.00046 0.00423 -0.00046 0.00937 0.00047 0
11.0 0.00045 -0.00026 0.00197 0 0.00053 -0.00097 -0.00096 0.00036 0.00029 0.00138 -0.00049 0.0031 -0.00048 0.00883 0.00046 0
11.1 0.00052 -0.00024 0.00135 0 0.00078 -0.00114 -0.00095 1e-05 0.00109 0.00112 -0.00028 0.00205 -0.00042 0.00889 0.00039 0
11.2 0.0006 -0.00015 0.00113 0 0.00083 -0.001 -0.00072 -0.00022 0.00144 0.0009 0.00027 0.00191 -0.00037 0.00811 0.00031 0
11.3 0.00045 0.00021 0.00124 0 0.00075 -0.00097 -0.00077 -0.00026 0.00222 0.00084 0.00084 0.00096 -0.0005 0.007 0.00022 0
11.4 0.00048 0.00101 0.00113 0 0.00063 -0.00058 -0.00111 -0.0006 0.0036 0.00083 0.00102 0.0012 -0.00044 0.00571 0.0003 0
11.5 0.00047 0.00154 0.00137 0 0.00063 -0.00026 -0.00184 -0.00094 0.00325 0.00085 0.00112 0.00063 -0.00052 0.00272 0.00045 0
11.6 0.00047 0.00211 0.00106 0 0.00086 0.00038 -0.0018 -0.00105 0.00299 0.00097 0.00119 0.00227 -0.00049 -0.00059 0.00053 0
11.7 0.00049 0.00272 0.00085 0 0.00108 0.00144 -0.0014 -0.00111 0.0029 0.00093 0.00124 0.00331 -0.0005 -0.00356 0.00056 0
11.8 0.00056 0.00302 0.00097 0 0.00141 0.00175 -0.00092 -0.00104 0.00238 0.00075 0.00123 0.00381 -0.0005 -0.00765 0.00035 0
11.9 0.00052 0.00312 0.00102 0 0.00091 0.0025 7e-05 -0.00079 0.00258 0.00085 0.00115 0.00467 -0.00046 -0.0135 0.00028 0
12.0 0.00057 0.0031 0.00168 0 0.00027 0.00354 0.00062 -0.00076 0.00237 0.00091 0.00109 0.00483 -0.00048 -0.01737 0.00042 0
12.1 0.00053 0.00293 0.00208 0 0.00068 0.00413 0.001 -0.00067 0.00133 0.00097 0.00112 0.00434 -0.00057 -0.01997 0.00037 0
12.2 0.00059 0.00237 0.0016 0 0.00115 0.00521 0.00048 -0.00048 0.00082 0.00098 0.001 0.00399 -0.00048 -0.02667 0.00047 0
12.3 0.00045 0.00195 0.00105 0 0.00235 0.00598 -0.00153 -0.00028 0.00185 0.00104 0.00082 0.00403 -0.00047 -0.03172 0.00052 0
12.4 0.0004 0.00176 0.00056 0 0.00288 0.00685 -0.00254 2e-05 0.00203 0.00122 0.00071 0.00397 -0.00044 -0.03349 0.00053 0
12.5 0.00044 0.00147 0.00012 0 0.0024 0.00714 -0.00336 0.00053 0.00191 0.00115 0.00046 0.00336 -0.00042 -0.03585 0.00059 0
12.6 0.00054 0.00123 -2e-05 0 0.0019 0.0062 -0.00313 0.00077 0.00092 0.00144 0.00019 0.00245 -0.00044 -0.03734 0.00065 0
12.7 0.00056 0.00106 -9e-05 0 0.00138 0.00496 -0.00289 0.00123 0.00038 0.00214 6e-05 0.00193 -0.00049 -0.03861 0.00066 0
12.8 0.00049 0.00083 0.00022 0 0.00144 0.0045 -0.00273 0.00169 2e-05 0.00284 -0.00019 0.0017 -0.00048 -0.03875 0.00072 0
12.9 0.00055 0.00085 2e-05 0 0.00098 0.0041 -0.00216 0.00205 -0.00032 0.00343 -0.00037 0.0014 -0.00043 -0.03767 0.00078 0
13.0 0.00064 0.00092 -0.00014 0 0.00081 0.00402 -0.00109 0.00256 -0.00022 0.00442 -0.00047 0.00148 -0.00037 -0.03846 0.00088 0
13.1 0.00059 0.00109 0.00024 0 0.00072 0.00368 -0.00028 0.00291 9e-05 0.00507 -0.00059 0.00191 -0.00037 -0.03377 0.00081 0
13.2 0.00055 0.00123 0.001 0 0.00083 0.00352 0.00038 0.00313 0.00016 0.00514 -0.00046 0.002 -0.00036 -0.03463 0.00123 0
13.3 0.00049 0.00131 0.00184 0 0.00083 0.00333 0.0006 0.00272 0.00052 0.00427 -0.0004 0.00261 -0.00048 -0.02826 0.00187 0
13.4 0.00048 0.00132 0.00238 0 0.00082 0.00282 0.00144 0.00193 0.00034 0.00316 -0.00035 0.00383 -0.00034 -0.01705 0.00237 0
13.5 0.00047 0.00126 0.00234 0 0.00075 0.00249 0.00249 0.00111 3e-05 0.00239 -0.00024 0.00344 -0.00046 -0.01969 0.00287 0
13.6 0.00053 0.00115 0.00194 0 0.00077 0.00238 0.0025 0.00053 0.00017 0.00157 -0.00017 0.00379 -0.00044 -0.0157 0.00315 0
13.7 0.00058 0.00106 0.00171 0 0.00047 0.00186 0.0016 -0.0001 -4e-05 0.001 -0.0001 0.00298 -0.00039 -0.01511 0.00332 0
13.8 0.00049 0.00095 0.00131 0 0.00044 0.00164 0.00099 -0.00065 0.00064 0.00079 -5e-05 0.0025 -0.00043 -0.01756 0.00365 0
13.9 0.00056 0.00077 0.00111 0 0.00034 0.00102 0.00081 -0.0008 0.00075 0.00064 6e-05 0.00223 -0.00043 -0.01166 0.0038 0
14.0 0.00059 0.00026 0.00131 0 0.00034 0.00086 0.00014 -0.00093 0.00108 0.00074 0.00012 0.00198 -0.00041 -0.00734 0.003 0
14.1 0.00059 0.00016 0.00099 0 0.00039 0.00075 -0.00066 -0.00089 0.00105 0.00035 0.00016 0.00144 -0.0004 -0.00281 0.0025 0
14.2 0.00053 3e-05 0.0007 0 0.00056 -0.00015 -0.00128 -0.00072 0.00099 0.00017 0.00026 0.00045 -0.00035 0.00076 0.0023 0
14.3 0.00049 -2e-05 0.00081 0 0.00053 -0.00024 -0.00131 -0.00085 0.00078 0.0003 0.00027 -0.00059 -0.00046 0.00055 0.00159 0
14.4 0.00038 -1e-05 0.00092 0 0.00063 -0.00024 -0.00147 -0.00063 0.00054 0.0003 0.00029 -0.00181 -0.00047 0.00251 0.00115 0
14.5 0.00042 -3e-05 0.001 0 0.00053 -0.00035 -0.00168 -0.00051 0.0001 0.00035 0.00015 -0.00175 -0.00046 0.00713 0.00083 0
14.6 0.00044 1e-05 0.00114 0 0.00108 -0.00032 -0.00158 -0.00053 0.00049 0.00046 0.00019 -0.00045 -0.00044 0.00751 0.00089 0
14.7 0.0005 0.0 0.00102 0 0.00155 -0.00041 -0.0013 -0.00038 0.00017 0.00064 2e-05 0.00085 -0.00044 0.00666 0.00076 0
14.8 0.00051 -6e-05 0.00081 0 0.00176 -0.00071 -0.00138 -0.00037 -0.0004 0.0009 -9e-05 0.00156 -0.00031 0.00473 0.00075 0
14.9 0.0005 -3e-05 0.00085 0 0.00184 -0.00084 -0.00199 -0.00072 -0.00103 0.00046 -0.00023 0.00315 -0.00033 0.00353 0.0007 0
15.0 0.00045 -7e-05 0.00099 0 0.00214 -0.0002 -0.0021 -0.00074 -0.00159 0.00038 -0.00045 0.00839 -0.00035 0.00912 0.00076 0
15.1 0.00052 -0.0003 0.00102 0 0.0028 0.00039 -0.002 -0.0007 -0.00203 0.00057 -0.00058 0.01182 -0.00041 0.01656 0.00074 0
15.2 0.00063 -0.00036 0.0012 0 0.003 0.0017 -0.00157 -0.00067 -0.0023 0.00069 -0.00068 0.01236 -0.00037 0.02195 0.00064 0
15.3 0.00063 -0.00026 0.00112 0 0.00305 0.0029 -0.00148 -0.00049 -0.00262 0.00076 -0.00075 0.01229 -0.00038 0.02634 0.0007 0
15.4 0.00045 -0.00017 0.0009 0 0.00357 0.00353 -0.00128 -0.00042 -0.00297 0.00078 -0.00036 0.01436 -0.00045 0.03071 0.00055 0
15.5 0.00045 -7e-05 0.00077 0 0.00384 0.00453 -0.00095 -0.00023 -0.00314 0.0009 3e-05 0.01467 -0.00046 0.0336 0.00073 0
15.6 0.00058 -3e-05 0.00095 0 0.00333 0.00507 -0.00085 -0.00023 -0.00309 0.00102 0.00028 0.01431 -0.00042 0.03262 0.00114 0
15.7 0.00047 -3e-05 0.00069 0 0.00291 0.00585 -0.0012 -0.00015 -0.00237 0.00097 0.00069 0.0131 -0.00046 0.02575 0.00104 0
15.8 0.00052 1e-05 0.00048 0 0.00243 0.00588 -0.00163 2e-05 -0.00161 0.00067 0.00082 0.01029 -0.00034 0.01937 0.00115 0
15.9 0.00054 1e-05 0.00014 0 0.00187 0.00488 -0.00135 -5e-05 -0.00053 0.00061 0.0009 0.00759 -0.00041 0.01846 0.00129 0
16.0 0.00058 5e-05 -0.00034 0 0.00122 0.0036 -0.00115 -0.00032 0.00021 0.00069 0.00094 0.00573 -0.00037 0.01814 0.0012 0
16.1 0.00049 -0.0001 -0.00038 0 0.00084 0.00272 -0.00108 -0.00042 0.00098 0.00087 0.00104 0.00503 -0.00032 0.01769 0.00082 0
16.2 0.00058 -0.00014 -0.00046 0 0.0009 0.00143 -0.00078 -0.00049 0.00128 0.00087 0.001 0.00419 -0.00042 0.01604 0.00066 0
16.3 0.00063 -6e-05 -0.00025 0 0.00172 0.00085 -0.00048 -0.00032 0.00132 0.00094 0.00096 0.00355 -0.00031 0.01504 0.00073 0
16.4 0.00047 -0.00012 0.00019 0 0.0041 -9e-05 -0.00178 -0.00011 0.00184 0.00134 0.00111 0.00253 -0.00034 0.01464 0.00075 0
16.5 0.00056 -3e-05 0.00059 0 0.00333 -0.00071 -0.00215 7e-05 0.00212 0.00175 0.00101 0.0019 -0.0003 0.01289 0.00117 0
16.6 0.00054 -0.00012 0.00077 0 0.00194 -0.00112 -0.00048 0.00035 0.00234 0.002 0.00086 0.0022 -0.00039 0.01092 0.0015 0
16.7 0.00043 -0.00014 0.00182 0 0.00063 -0.0023 -0.00031 0.00051 0.00251 0.00264 0.00074 0.00195 -0.00039 0.00941 0.00176 0
16.8 0.00053 -2e-05 0.00245 0 -0.0024 -0.00288 -0.00083 0.00051 0.00276 0.00316 0.00061 0.00279 -0.00032 0.00781 0.00194 0
