Offset: 0, Movie: MoviePathHere, DataFile: (null)
Tracks: Audience 02, Audience 03, Audience 04, Audience 05, Audience 06, Audience 07, Audience 08, Audience 09, Audience 10, Audience 11, Audience 12, Audience 13, Audience 14, Audience 15, Audience 16
Time,Duration,TrackName,comment
1304921,21558,Audience 15,Smiling
1305360,2479,Audience 04,Smiling
1307840,2759,Audience 04,Laughing
1307960,4040,Audience 14,Smiling
1308080,7239,Audience 08,Smiling
1308350,2947,Audience 10,Smiling
1308561,10959,Audience 13,Smiling
1310440,960,Audience 05,Smiling
1310561,3638,Audience 12,Smiling
1310640,4719,Audience 04,Smiling
1311298,9781,Audience 10,Laughing
1311401,11678,Audience 05,Laughing
1311960,1999,Audience 02,Not Smiling Laughing
1312001,10279,Audience 14,Laughing
1313960,3920,Audience 02,Smiling
1314200,9480,Audience 12,Laughing
1315320,4240,Audience 08,Laughing
1315360,4520,Audience 04,Laughing
1315480,5520,Audience 03,Laughing
1316281,10038,Audience 07,Smiling
1317881,1318,Audience 02,Not Smiling Laughing
1319200,7119,Audience 02,Smiling
1319521,3318,Audience 13,Laughing
1319561,6798,Audience 08,Smiling
1319881,3919,Audience 04,Smiling
1320320,2879,Audience 06,Laughing
1321001,5279,Audience 03,Smiling
1321079,5360,Audience 10,Not Smiling Laughing
1322281,4198,Audience 14,Not Smiling Laughing
1322840,3599,Audience 13,Not Smiling Laughing
1323080,3204,Audience 05,Smiling
1323200,3119,Audience 06,Not Smiling Laughing
1323401,3038,Audience 11,Not Smiling Laughing
1323681,2758,Audience 12,Not Smiling Laughing
1323801,2479,Audience 04,Not Smiling Laughing
356399,0,Audience 14,(null)
356399,10840,Audience 11,Smiling
356399,11506,Audience 16,Smiling
356399,12000,Audience 04,Smiling
356399,15081,Audience 13,Smiling
356399,22960,Audience 08,Not Smiling Laughing
356399,2801,Audience 10,Smiling
356399,29481,Audience 03,Smiling
356399,3120,Audience 06,Smiling
356399,34400,Audience 05,Not Smiling Laughing
356399,3736,Audience 07,Smiling
356399,41960,Audience 09,Not Smiling Laughing
356399,5801,Audience 02,Not Smiling Laughing
356399,5801,Audience 12,Not Smiling Laughing
356399,8201,Audience 15,Smiling
356400,4080,Audience 14,Not Smiling Laughing
359201,3119,Audience 10,Not Smiling Laughing
359520,2800,Audience 06,Not Smiling Laughing
360135,3264,Audience 07,Not Smiling Laughing
360481,10119,Audience 14,Smiling
362201,10358,Audience 12,Smiling
362201,5559,Audience 02,Smiling
362321,6638,Audience 10,Laughing
362321,7078,Audience 06,Smiling
363400,8279,Audience 07,Smiling
364601,2839,Audience 15,Not Smiling Laughing
367240,12800,Audience 11,Not Smiling Laughing
367441,2319,Audience 15,Smiling
367761,2318,Audience 02,Not Smiling Laughing
367906,1053,Audience 16,Not Smiling Laughing
368400,2279,Audience 04,Not Smiling Laughing
368960,15360,Audience 10,Not Smiling Laughing
368960,4480,Audience 16,Laughing
369400,24959,Audience 06,Not Smiling Laughing
369761,6078,Audience 15,Not Smiling Laughing
370080,2759,Audience 02,Smiling
370601,15159,Audience 14,Not Smiling Laughing
370680,2640,Audience 04,Smiling
371481,25959,Audience 13,Not Smiling Laughing
371680,7920,Audience 07,Not Smiling Laughing
372560,8399,Audience 12,Not Smiling Laughing
372840,3320,Audience 02,Not Smiling Laughing
373321,10719,Audience 04,Not Smiling Laughing
373441,4599,Audience 16,Not Smiling Laughing
375840,28200,Audience 15,Smiling
376161,6279,Audience 02,Smiling
378040,7207,Audience 16,Laughing
379360,1759,Audience 08,Laughing
379601,7532,Audience 07,Laughing
380041,2478,Audience 11,Indeterminate
380960,3879,Audience 12,Smiling
381120,17119,Audience 08,Not Smiling Laughing
382441,5238,Audience 02,Not Smiling Laughing
382520,14559,Audience 11,Smiling
384041,7518,Audience 04,Smiling
384321,3358,Audience 10,Laughing
384840,2719,Audience 12,Not Smiling Laughing
385247,3953,Audience 16,Smiling
385761,2679,Audience 14,Smiling
385881,1238,Audience 03,Not Smiling Laughing
387120,999,Audience 03,Indeterminate
387133,7986,Audience 07,Not Smiling Laughing
387560,4559,Audience 12,Smiling
387679,7321,Audience 02,Smiling
387680,10480,Audience 10,Not Smiling Laughing
388120,12959,Audience 03,Not Smiling Laughing
388441,10479,Audience 14,Not Smiling Laughing
389201,2358,Audience 16,Not Smiling Laughing
390800,7680,Audience 05,Smiling
391560,4040,Audience 16,Smiling
391600,4040,Audience 04,Not Smiling Laughing
392120,5839,Audience 12,Not Smiling Laughing
394360,6199,Audience 06,Smiling
395001,599,Audience 02,Not Smiling Laughing
395120,2399,Audience 07,Smiling
395601,4464,Audience 16,Laughing
395601,4719,Audience 02,Smiling
395641,4638,Audience 04,Smiling
397080,81879,Audience 11,Not Smiling Laughing
397441,3199,Audience 13,Laughing
397520,3200,Audience 07,Laughing
397960,4800,Audience 12,Laughing
398161,1719,Audience 10,Laughing
398240,2719,Audience 08,Laughing
398360,3240,Audience 09,Smiling
398481,3959,Audience 05,Laughing
398921,4918,Audience 14,Laughing
399881,17279,Audience 10,Not Smiling Laughing
400065,4935,Audience 16,Not Smiling Laughing
400280,4799,Audience 04,Not Smiling Laughing
400321,2559,Audience 02,Indeterminate
400560,16559,Audience 06,Not Smiling Laughing
400641,16399,Audience 13,Not Smiling Laughing
400721,31319,Audience 07,Not Smiling Laughing
400960,40159,Audience 08,Not Smiling Laughing
401080,29531,Audience 03,Smiling
401601,32879,Audience 09,Not Smiling Laughing
402441,29638,Audience 05,Not Smiling Laughing
402761,3679,Audience 12,Not Smiling Laughing
402881,2798,Audience 02,Not Smiling Laughing
403840,13880,Audience 14,Not Smiling Laughing
404041,10719,Audience 15,Not Smiling Laughing
405001,6999,Audience 16,Laughing
405080,12319,Audience 04,Smiling
405680,2559,Audience 02,Smiling
406441,7039,Audience 12,Smiling
408240,22400,Audience 02,Not Smiling Laughing
412001,1798,Audience 16,Not Smiling Laughing
413481,4119,Audience 12,Not Smiling Laughing
413800,11559,Audience 16,Laughing
414761,6638,Audience 15,Laughing
417041,5399,Audience 13,Smiling
417120,4679,Audience 06,Laughing
417161,3719,Audience 10,Smiling
417400,2879,Audience 04,Laughing
417601,9399,Audience 12,Laughing
417721,4118,Audience 14,Smiling
420280,3160,Audience 04,Smiling
420881,16999,Audience 10,Not Smiling Laughing
421400,8679,Audience 15,Smiling
421800,6520,Audience 06,Smiling
421840,18719,Audience 14,Not Smiling Laughing
422480,15560,Audience 13,Not Smiling Laughing
423441,17319,Audience 04,Not Smiling Laughing
425360,5520,Audience 16,Not Smiling Laughing
427001,6238,Audience 12,Not Smiling Laughing
428321,3758,Audience 06,Not Smiling Laughing
430119,8641,Audience 15,Not Smiling Laughing
430612,9627,Audience 03,Not Smiling Laughing
430641,12575,Audience 02,Indeterminate
430881,14039,Audience 16,Laughing
432041,4719,Audience 07,Smiling
432080,2640,Audience 06,Laughing
432080,5960,Audience 05,Smiling
433240,4599,Audience 12,Laughing
434481,3758,Audience 09,Laughing
434721,5919,Audience 06,Not Smiling Laughing
436761,14719,Audience 07,Not Smiling Laughing
437840,1439,Audience 12,Not Smiling Laughing
437881,21238,Audience 10,Smiling
438041,2358,Audience 05,Not Smiling Laughing
438041,7159,Audience 13,Laughing
438240,2960,Audience 09,Not Smiling Laughing
438761,9358,Audience 15,Laughing
439280,5600,Audience 12,Laughing
440240,6960,Audience 03,Laughing
440400,1999,Audience 05,Smiling
440560,5880,Audience 14,Laughing
440641,5239,Audience 06,Smiling
440761,20855,Audience 04,Smiling
441120,5719,Audience 08,Laughing
441201,4158,Audience 09,Laughing
442400,4360,Audience 05,Laughing
443217,2022,Audience 02,Smiling
444881,3358,Audience 12,Smiling
444921,4079,Audience 16,Smiling
445201,5478,Audience 13,Not Smiling Laughing
445240,6190,Audience 02,Not Smiling Laughing
